120,1,"ETS364B",2,8,"CUJ250020_R25_P2","1","DARREN","FSC1-ETS364","2011A [2011.1.2.21]","2.04",
125,P,"","","","LoadBoard:,5",
140,1,"c:\ETS\WORK\FSL136HR_01_ATEC.DLL","FSL136HR_01_ATEC","1.0","05/17/2009","06/25/2019",
140,2,"c:\ETS\WORK\FSL136HR_01_ATEC.pds","FSL136HR_01_ATEC","4.00","05/17/2009","04/17/2014",
140,3,"c:\ETS\WORK\FSL136HR_01_ATEC.evd","<not available>","1.0","05/17/2009","08/14/2009",
140,4,"FSL136HR_01_ATEC","FPSÄATEC","1.0","05/17/2009","06/25/2019",
145,"WARNING: Detected Boards using Default Calibration",
10,1.0,3,-0.400,-3.000,"V","OS_VCC",
10,1.1,3,2.900,-1.000,"UA","ICCLKG",
10,1.2,3,-0.400,-3.000,"V","OS_DRAIN",
10,1.3,3,2.900,-1.000,"UA","IDLKG",
10,1.4,3,-0.400,-3.000,"V","OS_VFB",
10,1.5,3,2.900,-1.000,"UA","IFBLKG",
10,1.6,3,-0.400,-3.000,"V","OS_VSTR",
10,1.7,3,2.900,-1.000,"UA","ISTRLKG",
10,1.8,3,-0.400,-3.000,"V","OS_RLIM",
10,1.9,3,2.900,-1.000,"UA","IRLLKG",
10,2.0,3,1.000,-1.000,"uA","IDSS",
10,3.0,3,2.150,1.230,"mA","IOP",
10,3.1,3,2.150,1.230,"mA","IOPMIN",
10,3.2,3,2.150,1.230,"mA","IOPMAX26",
10,3.3,3,2.150,1.230,"mA","IOPMAX30",
10,3.4,3,3.450,1.550,"mA","IOPSW",
10,4.0,3,12.950,11.050,"V","VSTART",
10,4.1,3,640.000,360.000,"uA","ISTART",
10,4.2,3,8.950,7.050,"V","VSTOP",
10,4.3,3,5.900,2.100,"V","UVLO_HYS",
10,4.4,3,28.000,1.000,"uA","DIVSTOP",
10,5.0,3,476.000,324.000,"uA","IFB",
10,5.1,3,476.000,324.000,"uA","IPK",
10,5.2,3,6.425,3.575,"uA","IDELAY",
10,5.3,3,195.000,20.000,"mV","VFBOFF",
10,6.0,3,22.600,15.900,"mS","TSS",
10,7.0,3,100.000,-20.000,"nA","IJLKG",
10,7.1,3,1.290,0.910,"mA","ICH",
10,7.2,3,1.250,0.810,"mA","ISTRVCC",
10,7.3,3,19.500,0.000,"uA","ISTD",
10,7.4,3,26.000,14.000,"V","VSTR",
10,8.0,3,109.500,90.500,"KHz","FSS",
10,8.1,3,8.650,6.750,"uS","TON_MAX",
10,8.2,3,2.965,1.635,"uS","TOFF_MAX",
10,8.3,3,82.700,71.300,"%","DMAX",
10,8.4,3,2.850,0.000,"%","Fstable",
10,8.5,3,1.000,-1.000,"%","Dmin",
10,9.0,3,6.475,5.525,"V","VSD",
10,10.0,3,590.000,410.000,"mV","VBURH",
10,10.1,3,440.000,260.000,"mV","VBURL",
10,10.2,3,240.000,60.000,"mV","Burst_Hys",
10,11.0,3,25.425,22.575,"V","VOVP",
10,12.0,3,1.000,0.000,"","AR",
10,13.0,3,2.390,1.910,"A","ILIM",
10,13.1,3,1.960,1.480,"A","SILIM1",
10,13.2,3,1.320,0.830,"A","SILIM2",
10,14.0,3,1.000,-1.000,"uA","IDSS1",
100,1.0,"    ","P",-0.542,
100,1.1,"    ","P",1.384,
100,1.2,"    ","P",-0.678,
100,1.3,"    ","P",0.016,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",0.021,
100,1.6,"    ","P",-0.696,
100,1.7,"    ","P",0.002,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",-0.003,
100,2.0,"    ","P",0.313,
100,3.0,"    ","P",1.654,
100,3.1,"    ","P",1.638,
100,3.2,"    ","P",1.700,
100,3.3,"    ","P",1.732,
100,3.4,"    ","P",2.886,
100,4.0,"    ","P",12.273,
100,4.1,"    ","P",558.986,
100,4.2,"    ","P",8.183,
100,4.3,"    ","P",4.091,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",379.659,
100,5.1,"    ","P",380.761,
100,5.2,"    ","P",5.268,
100,5.3,"    ","P",135.246,
100,6.0,"    ","P",19.377,
100,7.0,"    ","P",6.247,
100,7.1,"    ","P",1.167,
100,7.2,"    ","P",1.052,
100,7.3,"    ","P",0.206,
100,7.4,"    ","P",18.362,
100,8.0,"    ","P",104.669,
100,8.1,"    ","P",7.292,
100,8.2,"    ","P",2.264,
100,8.3,"    ","P",76.305,
100,8.4,"    ","P",0.015,
100,8.5,"    ","P",0.000,
100,9.0,"    ","P",6.157,
100,10.0,"    ","P",500.026,
100,10.1,"    ","P",432.908,
100,10.2,"    ","P",67.118,
100,11.0,"    ","P",24.836,
100,12.0,"    ","P",1.000,
100,13.0,"    ","P",2.224,
100,13.1,"    ","P",1.750,
100,13.2,"    ","P",1.100,
100,14.0,"    ","P",0.446,
130,1,"06/26/2019  08:31:19","36604","P",,,1,1,0,
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.400,
100,1.2,"    ","P",-0.678,
100,1.3,"    ","P",0.005,
100,1.4,"    ","P",-0.653,
100,1.5,"    ","P",0.043,
100,1.6,"    ","P",-0.696,
100,1.7,"    ","P",0.005,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.016,
100,2.0,"    ","P",0.284,
100,3.0,"    ","P",1.637,
100,3.1,"    ","P",1.620,
100,3.2,"    ","P",1.682,
100,3.3,"    ","P",1.714,
100,3.4,"    ","P",2.889,
100,4.0,"    ","P",12.363,
100,4.1,"    ","P",543.364,
100,4.2,"    ","P",8.233,
100,4.3,"    ","P",4.130,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",374.747,
100,5.1,"    ","P",375.711,
100,5.2,"    ","P",5.433,
100,5.3,"    ","P",133.623,
100,6.0,"    ","P",19.509,
100,7.0,"FAIL","F",1.024e+004,
100,7.1,"    ","P",1.167,
100,7.2,"    ","P",1.049,
100,7.3,"    ","P",0.361,
100,7.4,"    ","P",18.447,
130,1,"06/26/2019  08:31:20","36605","F",,,11,4,0,
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.422,
100,1.2,"    ","P",-0.679,
100,1.3,"    ","P",0.014,
100,1.4,"    ","P",-0.653,
100,1.5,"    ","P",0.018,
100,1.6,"    ","P",-0.696,
100,1.7,"    ","P",-0.008,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.035,
100,2.0,"    ","P",0.315,
100,3.0,"    ","P",1.673,
100,3.1,"    ","P",1.658,
100,3.2,"    ","P",1.718,
100,3.3,"    ","P",1.750,
100,3.4,"    ","P",2.911,
100,4.0,"    ","P",12.254,
100,4.1,"    ","P",574.608,
100,4.2,"    ","P",8.133,
100,4.3,"    ","P",4.121,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",382.757,
100,5.1,"    ","P",383.817,
100,5.2,"    ","P",5.457,
100,5.3,"    ","P",135.027,
100,6.0,"    ","P",19.068,
100,7.0,"FAIL","F",1.024e+004,
100,7.1,"    ","P",1.171,
100,7.2,"    ","P",1.054,
100,7.3,"    ","P",0.354,
100,7.4,"    ","P",18.824,
130,1,"06/26/2019  08:31:21","36606","F",,,11,4,0,
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.347,
100,1.2,"    ","P",-0.679,
100,1.3,"    ","P",0.020,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",-0.016,
100,1.6,"    ","P",-0.696,
100,1.7,"    ","P",0.008,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.007,
100,2.0,"    ","P",0.316,
100,3.0,"    ","P",1.642,
100,3.1,"    ","P",1.626,
100,3.2,"    ","P",1.688,
100,3.3,"    ","P",1.721,
100,3.4,"    ","P",2.883,
100,4.0,"    ","P",12.223,
100,4.1,"    ","P",546.489,
100,4.2,"    ","P",8.152,
100,4.3,"    ","P",4.072,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",380.504,
100,5.1,"    ","P",381.515,
100,5.2,"    ","P",5.523,
100,5.3,"    ","P",134.653,
100,6.0,"    ","P",19.514,
100,7.0,"FAIL","F",1.024e+004,
100,7.1,"    ","P",1.169,
100,7.2,"    ","P",1.051,
100,7.3,"    ","P",0.379,
100,7.4,"    ","P",18.344,
130,1,"06/26/2019  08:31:22","36607","F",,,11,4,0,
100,1.0,"    ","P",-0.542,
100,1.1,"    ","P",1.381,
100,1.2,"    ","P",-0.680,
100,1.3,"    ","P",0.016,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",0.062,
100,1.6,"    ","P",-0.698,
100,1.7,"    ","P",0.014,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",-0.015,
100,2.0,"    ","P",0.316,
100,3.0,"    ","P",1.641,
100,3.1,"    ","P",1.623,
100,3.2,"    ","P",1.686,
100,3.3,"    ","P",1.717,
100,3.4,"    ","P",2.894,
100,4.0,"    ","P",12.225,
100,4.1,"    ","P",537.116,
100,4.2,"    ","P",8.163,
100,4.3,"    ","P",4.062,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",382.601,
100,5.1,"    ","P",383.648,
100,5.2,"    ","P",5.226,
100,5.3,"    ","P",133.966,
100,6.0,"    ","P",19.176,
100,7.0,"FAIL","F",1.024e+004,
100,7.1,"    ","P",1.162,
100,7.2,"    ","P",1.044,
100,7.3,"    ","P",0.370,
100,7.4,"    ","P",18.721,
130,1,"06/26/2019  08:31:23","36608","F",,,11,4,0,
100,1.0,"    ","P",-0.542,
100,1.1,"    ","P",1.403,
100,1.2,"    ","P",-0.679,
100,1.3,"    ","P",0.017,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",0.012,
100,1.6,"    ","P",-0.698,
100,1.7,"    ","P",0.008,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.000,
100,2.0,"    ","P",0.316,
100,3.0,"    ","P",1.648,
100,3.1,"    ","P",1.632,
100,3.2,"    ","P",1.693,
100,3.3,"    ","P",1.725,
100,3.4,"    ","P",2.894,
100,4.0,"    ","P",12.273,
100,4.1,"    ","P",565.235,
100,4.2,"    ","P",8.202,
100,4.3,"    ","P",4.071,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",373.933,
100,5.1,"    ","P",374.701,
100,5.2,"    ","P",5.424,
100,5.3,"    ","P",134.278,
100,6.0,"    ","P",18.986,
100,7.0,"FAIL","F",1.024e+004,
100,7.1,"    ","P",1.161,
100,7.2,"    ","P",1.042,
100,7.3,"    ","P",0.361,
100,7.4,"    ","P",18.224,
130,1,"06/26/2019  08:31:24","36609","F",,,11,4,0,
100,1.0,"    ","P",-0.542,
100,1.1,"    ","P",1.412,
100,1.2,"    ","P",-0.679,
100,1.3,"    ","P",0.015,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",0.068,
100,1.6,"    ","P",-0.699,
100,1.7,"    ","P",-0.042,
100,1.8,"    ","P",-0.661,
100,1.9,"    ","P",0.007,
100,2.0,"    ","P",0.316,
100,3.0,"    ","P",1.630,
100,3.1,"    ","P",1.613,
100,3.2,"    ","P",1.677,
100,3.3,"    ","P",1.710,
100,3.4,"    ","P",2.885,
100,4.0,"    ","P",12.303,
100,4.1,"    ","P",540.240,
100,4.2,"    ","P",8.207,
100,4.3,"    ","P",4.096,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",378.032,
100,5.1,"    ","P",379.235,
