120,1,"ETS364B",2,8,"CUJ250019_R25_BINR","1","DARREN","FSC1-ETS364","2011A [2011.1.2.21]","2.04",
125,P,"","","","LoadBoard:,5",
140,1,"c:\ETS\WORK\FSL136HR_01_ATEC.DLL","FSL136HR_01_ATEC","1.0","05/17/2009","06/25/2019",
140,2,"c:\ETS\WORK\FSL136HR_01_ATEC.pds","FSL136HR_01_ATEC","4.00","05/17/2009","04/17/2014",
140,3,"c:\ETS\WORK\FSL136HR_01_ATEC.evd","<not available>","1.0","05/17/2009","08/14/2009",
140,4,"FSL136HR_01_ATEC","FPSÄATEC","1.0","05/17/2009","06/25/2019",
145,"WARNING: Detected Boards using Default Calibration",
10,1.0,3,-0.400,-3.000,"V","OS_VCC",
10,1.1,3,2.900,-1.000,"UA","ICCLKG",
10,1.2,3,-0.400,-3.000,"V","OS_DRAIN",
10,1.3,3,2.900,-1.000,"UA","IDLKG",
10,1.4,3,-0.400,-3.000,"V","OS_VFB",
10,1.5,3,2.900,-1.000,"UA","IFBLKG",
10,1.6,3,-0.400,-3.000,"V","OS_VSTR",
10,1.7,3,2.900,-1.000,"UA","ISTRLKG",
10,1.8,3,-0.400,-3.000,"V","OS_RLIM",
10,1.9,3,2.900,-1.000,"UA","IRLLKG",
10,2.0,3,1.000,-1.000,"uA","IDSS",
10,3.0,3,2.150,1.230,"mA","IOP",
10,3.1,3,2.150,1.230,"mA","IOPMIN",
10,3.2,3,2.150,1.230,"mA","IOPMAX26",
10,3.3,3,2.150,1.230,"mA","IOPMAX30",
10,3.4,3,3.450,1.550,"mA","IOPSW",
10,4.0,3,12.950,11.050,"V","VSTART",
10,4.1,3,640.000,360.000,"uA","ISTART",
10,4.2,3,8.950,7.050,"V","VSTOP",
10,4.3,3,5.900,2.100,"V","UVLO_HYS",
10,4.4,3,28.000,1.000,"uA","DIVSTOP",
10,5.0,3,476.000,324.000,"uA","IFB",
10,5.1,3,476.000,324.000,"uA","IPK",
10,5.2,3,6.425,3.575,"uA","IDELAY",
10,5.3,3,195.000,20.000,"mV","VFBOFF",
10,6.0,3,22.600,15.900,"mS","TSS",
10,7.0,3,100.000,-20.000,"nA","IJLKG",
10,7.1,3,1.290,0.910,"mA","ICH",
10,7.2,3,1.250,0.810,"mA","ISTRVCC",
10,7.3,3,19.500,0.000,"uA","ISTD",
10,7.4,3,26.000,14.000,"V","VSTR",
10,8.0,3,109.500,90.500,"KHz","FSS",
10,8.1,3,8.650,6.750,"uS","TON_MAX",
10,8.2,3,2.965,1.635,"uS","TOFF_MAX",
10,8.3,3,82.700,71.300,"%","DMAX",
10,8.4,3,2.850,0.000,"%","Fstable",
10,8.5,3,1.000,-1.000,"%","Dmin",
10,9.0,3,6.475,5.525,"V","VSD",
10,10.0,3,590.000,410.000,"mV","VBURH",
10,10.1,3,440.000,260.000,"mV","VBURL",
10,10.2,3,240.000,60.000,"mV","Burst_Hys",
10,11.0,3,25.425,22.575,"V","VOVP",
10,12.0,3,1.000,0.000,"","AR",
10,13.0,3,2.390,1.910,"A","ILIM",
10,13.1,3,1.960,1.480,"A","SILIM1",
10,13.2,3,1.320,0.830,"A","SILIM2",
10,14.0,3,1.000,-1.000,"uA","IDSS1",
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.437,
100,1.2,"    ","P",-0.678,
100,1.3,"    ","P",0.020,
100,1.4,"    ","P",-0.653,
100,1.5,"    ","P",0.046,
100,1.6,"    ","P",-0.697,
100,1.7,"    ","P",-0.008,
100,1.8,"    ","P",-0.659,
100,1.9,"    ","P",-0.056,
100,2.0,"    ","P",0.318,
100,3.0,"    ","P",1.614,
100,3.1,"    ","P",1.597,
100,3.2,"    ","P",1.661,
100,3.3,"    ","P",1.696,
100,3.4,"    ","P",2.884,
100,4.0,"    ","P",12.390,
100,4.1,"    ","P",537.116,
100,4.2,"    ","P",8.272,
100,4.3,"    ","P",4.119,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",375.717,
100,5.1,"    ","P",376.699,
100,5.2,"    ","P",5.500,
100,5.3,"    ","P",133.841,
100,6.0,"    ","P",18.362,
100,7.0,"    ","P",6.497,
100,7.1,"    ","P",1.085,
100,7.2,"    ","P",0.970,
100,7.3,"    ","P",0.186,
100,7.4,"    ","P",17.522,
100,8.0,"    ","P",108.679,
100,8.1,"    ","P",7.004,
100,8.2,"    ","P",2.199,
100,8.3,"    ","P",76.105,
100,8.4,"    ","P",0.017,
100,8.5,"    ","P",0.000,
100,9.0,"    ","P",6.165,
100,10.0,"    ","P",508.767,
100,10.1,"    ","P",403.875,
100,10.2,"    ","P",104.892,
100,11.0,"    ","P",25.154,
100,12.0,"    ","P",1.000,
100,13.0,"    ","P",2.185,
100,13.1,"    ","P",1.750,
100,13.2,"    ","P",1.100,
100,14.0,"    ","P",0.452,
130,1,"06/26/2019  07:15:42","35310","P",,,1,1,0,
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.437,
100,1.2,"    ","P",-0.675,
100,1.3,"    ","P",0.008,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",-0.001,
100,1.6,"    ","P",-0.695,
100,1.7,"    ","P",0.020,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.004,
100,2.0,"    ","P",0.288,
100,3.0,"    ","P",1.637,
100,3.1,"    ","P",1.620,
100,3.2,"    ","P",1.683,
100,3.3,"    ","P",1.718,
100,3.4,"    ","P",2.843,
100,4.0,"    ","P",12.300,
100,4.1,"    ","P",546.489,
100,4.2,"    ","P",8.218,
100,4.3,"    ","P",4.081,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",379.034,
100,5.1,"    ","P",379.845,
100,5.2,"    ","P",5.523,
100,5.3,"    ","P",133.466,
100,6.0,"    ","P",18.539,
100,7.0,"    ","P",6.215,
100,7.1,"    ","P",1.089,
100,7.2,"    ","P",0.974,
100,7.3,"    ","P",0.193,
100,7.4,"    ","P",17.727,
100,8.0,"    ","P",106.669,
100,8.1,"    ","P",7.154,
100,8.2,"    ","P",2.221,
100,8.3,"    ","P",76.313,
100,8.4,"    ","P",0.016,
100,8.5,"    ","P",0.000,
100,9.0,"    ","P",6.115,
100,10.0,"    ","P",517.196,
100,10.1,"    ","P",374.843,
100,10.2,"    ","P",142.353,
100,11.0,"    ","P",24.825,
100,12.0,"    ","P",1.000,
100,13.0,"    ","P",2.206,
100,13.1,"    ","P",1.750,
100,13.2,"    ","P",1.100,
100,14.0,"    ","P",0.451,
130,1,"06/26/2019  07:15:43","35311","P",,,1,1,0,
100,1.0,"    ","P",-0.541,
100,1.1,"    ","P",1.400,
100,1.2,"    ","P",-0.686,
100,1.3,"    ","P",0.005,
100,1.4,"    ","P",-0.653,
100,1.5,"    ","P",0.034,
100,1.6,"    ","P",-0.694,
100,1.7,"    ","P",0.020,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",-0.046,
100,2.0,"    ","P",0.286,
100,3.0,"    ","P",1.623,
100,3.1,"    ","P",1.607,
100,3.2,"    ","P",1.670,
100,3.3,"    ","P",1.703,
100,3.4,"    ","P",2.864,
100,4.0,"    ","P",12.319,
100,4.1,"    ","P",533.991,
100,4.2,"    ","P",8.163,
100,4.3,"    ","P",4.156,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",380.817,
100,5.1,"    ","P",381.712,
100,5.2,"    ","P",5.404,
100,5.3,"    ","P",134.590,
100,6.0,"    ","P",19.127,
100,7.0,"    ","P",6.403,
100,7.1,"    ","P",1.123,
100,7.2,"    ","P",1.002,
100,7.3,"    ","P",0.193,
100,7.4,"    ","P",17.744,
100,8.0,"    ","P",106.743,
100,8.1,"    ","P",7.169,
100,8.2,"    ","P",2.200,
100,8.3,"    ","P",76.514,
100,8.4,"    ","P",0.015,
100,8.5,"    ","P",0.000,
100,9.0,"    ","P",6.140,
100,10.0,"    ","P",514.699,
100,10.1,"    ","P",373.282,
100,10.2,"    ","P",141.417,
100,11.0,"    ","P",24.825,
100,12.0,"    ","P",1.000,
100,13.0,"    ","P",2.209,
100,13.1,"    ","P",1.750,
100,13.2,"    ","P",1.100,
100,14.0,"    ","P",0.450,
130,1,"06/26/2019  07:15:44","35312","P",,,1,1,0,
100,1.0,"    ","P",-0.542,
100,1.1,"    ","P",1.412,
100,1.2,"    ","P",-0.676,
100,1.3,"    ","P",0.009,
100,1.4,"    ","P",-0.654,
100,1.5,"    ","P",0.037,
100,1.6,"    ","P",-0.695,
100,1.7,"    ","P",0.017,
100,1.8,"    ","P",-0.660,
100,1.9,"    ","P",0.004,
100,2.0,"    ","P",0.286,
100,3.0,"    ","P",1.629,
100,3.1,"    ","P",1.612,
100,3.2,"    ","P",1.676,
100,3.3,"    ","P",1.710,
100,3.4,"    ","P",2.890,
100,4.0,"    ","P",12.264,
100,4.1,"    ","P",540.240,
100,4.2,"    ","P",8.182,
100,4.3,"    ","P",4.082,
100,4.4,"    ","P",15.000,
100,5.0,"    ","P",375.185,
100,5.1,"    ","P",376.180,
100,5.2,"    ","P",5.386,
100,5.3,"    ","P",133.716,
100,6.0,"    ","P",18.552,
100,7.0,"    ","P",5.840,
100,7.1,"    ","P",1.107,
100,7.2,"    ","P",0.989,
100,7.3,"    ","P",0.188,
